"sp";"set";"ref";"34500";"57000";"67000";"77000";"87000";"98500";"108500";"118500";"128500";"138500";"148500";"173000";"183000";"193000";"203000";"213000"
"skj";12;"2019-09-05 15:20:34_8.9";-35.67;-42.4225;-44.0825;-43.515;-44.555;-34.105;-35.92;-42.625;-54.565;-48.74;-42.36;-36.85;-38.295;-34.47;-34.775;-35.26
"skj";12;"2019-09-05 15:20:35_9.4";-43.4;-42.28;-47.49;-38.245;-44.32;-42.63;-36.535;-40.325;-48.53;-40.11;-37.09;-59.995;-48.655;-43.64;-42.715;-42.05
"skj";12;"2019-09-05 15:20:36_9.5";-41.75;-37.305;-39.06;-40.445;-41.365;-35.2525;-33.73;-47.83;-54.29;-59.73;-53.44;-46.49;-42.5;-38.58;-39.995;-48.625
"skj";12;"2019-09-05 15:20:38_11.2";-43.22;-41.2525;-44.2075;-44.03;-48.1525;-37.71;-38.29;-43.625;-35.605;-40.785;-43.06;-56.45;-35.595;-31.015;-36.045;-49.865
"skj";12;"2019-09-05 15:20:38_15";-45.01;-43.605;-52.045;-42.85;-42.595;-39.91;-39.055;-43.245;-41.025;-46.44;-41.2;-40.26;-46.175;-45.45;-38.725;-39.675
"skj";12;"2019-09-05 15:20:39_14";-32.86;-38.75;-37.275;-49.145;-45.93;-37.105;-35.58;-38.425;-43.37;-50.45;-51.59;-39.765;-45.75;-44.75;-45.69;-51.325
"skj";12;"2019-09-05 15:20:39_9.9";-45.78;-43.735;-48.745;-56.605;-48.225;-42.195;-42.25;-37.3475;-41.56;-39.33;-42.82;-43.07;-42.76;-40.995;-41.785;-42.985
"skj";12;"2019-09-05 15:20:40_15";-35.68;-39.425;-39.685;-44.0125;-46.4875;-39.8125;-37.125;-33.075;-40.0975;-43.65;-49.775;-38.95;-41.6075;-39.4;-41.99;-43.9925
"skj";12;"2019-09-05 15:20:44_14.4";-36.01;-36.5425;-38.63;-42.47;-43.275;-35.09;-35.4525;-38.065;-44.5;-44.415;-45.11;-38.195;-35.4;-36.725;-39.7;-40.62
"skj";12;"2019-09-05 15:20:45_15.6";-41.07;-43.495;-43.625;-43.34;-47.28;-41.0125;-39.49;-38.375;-40.84;-42.7125;-47.585;-39.995;-36.56;-35.625;-42.505;-42.1
"skj";12;"2019-09-05 15:20:47_14.2";-40.565;-28.995;-33.775;-35.825;-39.18;-28.955;-30.755;-39.39;-40.435;-51.145;-56.86;-42.055;-41.83;-46.85;-72.925;-65.665
"skj";12;"2019-09-05 15:20:47_16.8";-43.08;-38.805;-48.035;-40.855;-41.945;-49.125;-38.33;-42.355;-48.855;-46.845;-35.49;-39.38;-37.915;-35.2275;-36.585;-38.06
"skj";12;"2019-09-05 15:20:48_11.7";-41.14;-40.955;-43.13;-37.215;-41.2;-35.32;-30.47;-38.395;-29.675;-37.885;-46.03;-35.84;-35.675;-33.365;-32.295;-32.59
"skj";12;"2019-09-05 15:20:48_9.9";-37.42;-38.0375;-39.32;-35.37;-35.8475;-36.825;-34.735;-32.22;-38.155;-31.545;-34.7;-32.47;-33.8;-34.71;-35.46;-36.655
"skj";12;"2019-09-05 15:20:49_16.8";-41.43;-39.1625;-43.5325;-49.715;-50.0425;-31.3925;-28.18;-31.03;-36.68;-38.215;-37.1;-33.41;-34.58;-34.635;-37.185;-37.89
"skj";12;"2019-09-05 15:20:50_10.4";-43.58;-37.5;-38.29;-45.015;-47.54;-43.285;-42.855;-45;-46.84;-49.955;-44.97;-43.59;-45.85;-45.225;-46.565;-49.425
"skj";12;"2019-09-05 15:20:50_15.2";-36.64;-42.3275;-36.95;-43.3775;-46.23;-29.62;-31.42;-32.59;-39.665;-47.935;-42.22;-42.695;-47.05;-40.145;-36.12;-36.65
"skj";12;"2019-09-05 15:20:50_16.5";-47.61;-48.695;-43.16;-39.11;-49.585;-39.145;-32.58;-37.515;-42.125;-52.285;-44.03;-37.305;-40.775;-38.89;-39.175;-53.895
"skj";12;"2019-09-05 15:20:51_15.3";-44.38;-32.98;-42.335;-44.93;-52.77;-34.8125;-29.945;-34.9875;-44.0025;-48.875;-52.965;-40.685;-46.865;-40.245;-51.045;-46.02
"skj";12;"2019-09-05 15:20:51_16.6";-43.87;-38.79;-44.265;-46.345;-43.555;-34.8;-35.05;-35.85;-38.02;-49.395;-47.36;-41.1225;-44.51;-41.4475;-45.5825;-43.16
"skj";12;"2019-09-05 15:20:52_15.6";-46.05;-43.04;-40.03;-53.77;-50.89;-37.915;-46.74;-43.635;-41.365;-54.995;-54.21;-44.95;-44.7;-43.96;-47.16;-59.495
"skj";12;"2019-09-05 15:20:52_15.8";-45.59;-47.43;-36.72;-38.16;-41.355;-42.05;-32.96;-33.875;-36.695;-37.515;-35.91;-38.9;-41.635;-41.335;-43.16;-42.34
"skj";12;"2019-09-05 15:20:54_16.1";-44.675;-32.93;-39.92;-39.22;-47.05;-35.515;-30.435;-42.335;-36.84;-39.12;-38.02;-32.83;-48.96;-46.64;-39.58;-39.225
"skj";12;"2019-09-05 15:20:55_16.1";-41.095;-35.505;-37.72;-41.38;-42.435;-40.28;-32.59;-36.26;-47.505;-45.605;-51.81;-53.71;-49.85;-40.26;-42.285;-47.51
"skj";12;"2019-09-05 15:20:56_9.6";-45.87;-35.755;-42.115;-47.655;-50.815;-38.5;-42.755;-41.88;-41.42;-50.72;-44.19;-39.455;-41.075;-40.33;-39.68;-38.815
"skj";12;"2019-09-05 15:20:58_14.3";-40.56;-45.535;-44.685;-35.775;-40.175;-45.4325;-49.425;-57.15;-40.15;-41.005;-39.94;-38.205;-39.1;-40.76;-39.935;-43.58
"skj";12;"2019-09-05 15:20:59_10.6";-45.45;-42.13;-39.66;-52.115;-50.6;-38.83;-43.34;-44.925;-39.445;-41.86;-36.8;-48.12;-55.15;-52.555;-48.9;-46.72
"skj";12;"2019-09-05 15:20:59_14.4";-44.09;-31.695;-34.165;-33.81;-35;-41.505;-32.05;-35.465;-42.73;-43.415;-46.7;-39.695;-37.335;-36.72;-39.825;-43.895
"skj";12;"2019-09-05 15:21:00_10.7";-47.98;-42.3525;-45.5575;-50.7;-52.585;-41.275;-41.925;-40.225;-49.655;-49.39;-51.47;-44.205;-41.51;-34.74;-47.72;-45.7
"skj";12;"2019-09-05 15:21:02_10.1";-41.945;-35.4875;-37.69;-45.02;-50.8125;-33.23;-37.9325;-39.4875;-39.4425;-45.8225;-48.155;-35.5475;-38.795;-41.9925;-43.2525;-45.7475
"skj";12;"2019-09-05 15:21:02_10.5";-39.55;-41.725;-37.4825;-42.43;-44.245;-37.23;-36.36;-36.255;-39.575;-37.275;-47.61;-34.26;-38.405;-40.965;-45.035;-51.385
"skj";12;"2019-09-05 15:21:02_12.4";-45.47;-39.265;-41.195;-42.125;-44.435;-33.21;-30.7275;-37.055;-40.5575;-39.745;-39.955;-45.75;-38.665;-35.555;-40.135;-45.29
"skj";12;"2019-09-05 15:21:02_8.8";-39.2;-44.245;-45.25;-56.31;-45.43;-43.03;-38.69;-43.745;-47.225;-49.115;-40.3;-37.96;-39.645;-34.815;-43.89;-40.055
"skj";12;"2019-09-05 15:21:03_10.7";-38.12;-42.65;-38.92;-44.035;-51.915;-38.6325;-36.3425;-40.365;-41.865;-43.8825;-49.665;-36.3225;-39.7925;-38.5275;-40.85;-46.6175
"skj";12;"2019-09-05 15:21:03_12.5";-38.18;-37.87;-43.09;-42.22;-44.43;-41.4275;-39.7025;-43.4125;-42.785;-44.2725;-41.96;-37.81;-34.3375;-36.585;-45.8925;-48.2475
"skj";12;"2019-09-05 15:21:03_8.3";-41.58;-37.9975;-38.6025;-49.6875;-55.1625;-32.805;-42.86;-44.485;-43.055;-44.805;-47.03;-40.245;-42.16;-49.185;-41.775;-44.32
